;2724
数控技术(国家骨干校重点建设专业群专业、自治区级品牌专业);2493
动物防疫与检疫;779
初等教育（数学教育方向）;6683
电子信息科学与技术（信息技术科学学院）;1201
汉语言文学(中文教育);6911
计算机多媒体技术（影视动画方向）;8967
安全技术管理;1680
产品设计专业（箱包设计方向）;654
经济信息管理专业;4808
秘书学专业;2209
汽车应用电子技术;9220
国际商务（中澳合作）;3684
英语（英语、商务英语）;7134
国际商务（省级特色专业、省级专业综合改革试点项目建设点）;4779
思想政治教育专业;2197
　　土木工程检测技术;5783
物流管理  （医药方向）;1436
秘书学;1541
热能动力设备与应用;2419
信息工程（中美合作4+0项目）;2645
土木工程专业（本科）;6143
通信技术（通信工程与监理）;4331
应用英语（港口外事翻译方向）;2068
汉语言文学（法商文秘方向）;3662
机械工程专业（理科）【国家级特色专业】【四川省"卓越工程师培养计划"专业】;8911
探测制导与测控技术;3928
通信系统运行管理;2828
电子商务(互联网金融方向);8498
统计学(按数学类招生);8730
金融管理与实务（农村合作金融）;9609
设施农业科学与工程   ;8216
资源环境与城乡规化管理;4816
电脑艺术设计(建筑设计方向);8525
商务英语（电子商务） ;8636
工商管理（企业信息系统管理方向）;7252
基础医学（本硕连读）;3117
环境监测与治理技术（三年制）;1336
汉语言文学（文化传播）;8621
应用韩语（旅游方向）;1994
电气自动化技术（机电设备维护）;4399
机电工程系;5298
舞蹈学(体育);5571
汽车制造与装配技术专业;5711
电气工程及其自动化专业（供配电技术方向）;9244
护理学(国际护理方向);6577
舞蹈表演（中国舞表演方向）;3322
材料成型及控制工程专业“卓越工程师教育培养计划”;5457
日语（国际贸易方向）;2696
计算机网络技术(网络建设与电子商务方向);7021
商务英语（学前双语教育）;896
助产;2159
体育教育（非师范）;6466
基础教学部;5376
市场营销（连锁经营管理方向）;6720
艺术设计（摄影摄像技术）;2809
汉语言文学（影视编导）;8685
艺术设计【广告与装潢设计方向】;5126
计算机科学与技术（软件设计方向）;7540
美国劳伦斯理工大学;3871
酒店管理（海上酒店方向）;6791
数学与应川数学;8854
机电一体化技术（三年制）;1335
新闻与广告学;2189
室内设计技术（省级示范专业）;2827
数学与应用数学;75
网络工程(网络安全方向);8763
计算机系;5297
电子商务（中外合作）;5914
艺术设计（服装设计方向）;7768
数控机床加工技术;6514
计算机辅助设计与制造学制三年;5408
旅游管理（航空服务）;3517
数控技术（计算机辅助设计与制造方向）;3457
电气工程及其自动化（电力系统继电保护）;4015
道路与桥梁工程技术 (轨道交通方向);3303
柬埔寨语专业（非师范，文理兼招）;9303
煤质分析技术;2418
土木工程（含国防生28人）;7148
表演专业（体育舞蹈、健美操、大众艺术体操;6610
视觉传达艺术设计（商业摄影） ;4329
电线电缆制造技术（全国高等工程专科示范）;6205
中药制药;986
电气自动化技术(省级骨干建设专业);3390
焊接技术及自动化(焊接质量检验方向)(区域经济重点支撑专业);5896
汽车检测与维修技术专业;6783
供热通风与空调方向;2908
水产养殖技术(海水养殖)专业;3490
物流工程技术（工程管理方向）;7063
商务英语（660108）（进出口业务方向）;5341
港口业务管理;1956
计算机硬件与外设（办公设备服务工程师）;8585
临床医学（医学检验学方向）;5913
农学（拔尖人才培养班）;3089
计算机网络管理;5388
计算机应用技术（网站建设与多媒体方向）;6696
商务英语【国际贸易方向】;5123
机械设计制造及其自动化(中英合作);3571
计算机科学与技术（网络技术）;6832
道路桥梁与渡河工程（基地班）;9408
计算机科学与技术（本科，理工类）;8421
法医学本科;7324
新闻采编与制作（新闻与中英文电子编辑方向;3265
集成电路设计与集成系统（集成电路应用）;8762
市场营销(电子商务方向) ;7254
民政管理;6815
应用德语 ;7628
高速铁路动车乘务;1791
游戏设计与制作;2808
会计（涉外会计ACCA方向  中澳合作）;5835
经济与金融;172
法学（英语）专业;3559
工程造价专业;8595
真空电子技术;3931
计算机软件技术（游戏软件开发方向）;3466
 新能源科学与工程;3572
旅游管理（旅行社管理方向）;6629
旅游管理（中外合作办学）（韩国化妆与形象;3442
生物化工与食品检测(专科三年);3963
经济信息管理（涉外方向）;1773
酒店管理 ;3341
集成电路设计与集成系统(嵌入式方向);8771
旅游管理（高职）;594
工商企业管理(特许经营方向);763
税务（税务筹划与代理方向）;1778
汽车服务与管理;3192
房地产经营与股价;4146
软件技术（专科）;5253
导游;1458
市场营销（中澳合作双学历）;7570
道路桥梁与渡河工程（学制4年）;2385
园林技术（园林工程技术方向）(文理兼招）;3232
数控设备应用与维护(区域经济重点支撑专业);5893
金融学类（中外合作办学）;6424
工程力学定向生;4632
护理（涉外方向）;1776
生物技术（生物制药）本科;7346
会计（税务会计）;2944
交通工程专业;5960
美术学（油画方向）;6233
体育教育（师范）;4081
历史学（历史学院）;1151
旅游管理（涉外导游）;6642
投资与理财（理财规划师方向）;1819
生物信息学;1483
自动化（电力系统及其自动化方向） ;7543
机械类创新班（本硕、本博连读）;7164
英国罗伯特戈登大学;3861
国际政治经济学;40
煤炭深加工与利用(新型煤化工技术方向)(国家骨干校重点建设专业、自治区级品牌专业);2474
数学与应用数学+软件工程;2631
舞蹈表演(中小学辅导员方向);8537
外贸英语;939
金融证券（金融保险与证券投资方向）;3262
机电一体化技术(自动机与自动线);4150
财务管理;122
材料工程技术(原材料科学与技术);5117
软件工程（移动终端软件开发）;4959
管理科学;134
艺术设计（平面艺术设计方向、环境艺术设计方向）;8734
机械成型及控制工程;3921
网站规划与开发技术;1757
计算机应用技术(海外本科直通车);4164
电子信息工程（实验班）;504
土木工程(道路与桥梁工程方向);8655
植物保护（植物医学方向）;695
财务管理（公司金融）;8231
运动人体科学;376
钢结构建造技术;1740
图形图像制作;1359
02.国际金融理财（Financial ;1034
会计电算化   ;1397
特许经营学院;7119
信息管理与信息系统 ;2034
会计与统计核算(税务会计方向);8502
政治学;350
林业技术专业;2801
信用管理(金融风险控制);3698
航空服务专业（地面服务）;6933
油气储运技术专业（理科）;8864
公共关系学;598
防雷技术（高电压）;1763
通信工程（建筑智能化方向）;2609
服装设计专业;1257
空间科学与技术;2965
泰山学堂生命取向;5479
文秘[涉外英语]（文理兼收）;5100
水土保持与沙漠化防治;9400
计算机科学与技术（计算机应用技术）;6396
机械制造与自动化（中外合作办学;2173
经济学专业（文理兼招）;8909
机械设计制造及其自动化(模具);4493
模具钳工;6902
工业设计（产品设计方向）;7637
计算机辅助设计与制造-机电方向;5292
汽车制造与装配;5692
工商企业管理（物流管理方向）;9051
数学教育（师范类、理工类）;5062
财务会计;1010
建筑工程技术(3年制);6733
 电子信息工程（中外合作办学）;6516
数学与应用数学（数学科学学院）;1203
应用电子技术专业(移动终端应用技术方向);6758
通信工程(城市轨道交通通信信号);3947
医学信息;6868
艺术设计(室内设计);8007
计算机多媒体技术（平面设计与制作方向）;8709
材料科学与工程（道路与机场工程材料）;9425
园艺（中荷交流项目）;9273
卫奇塔州立大学;3875
工业分析与检验(国家骨干校重点建设专业、自治区级品牌专业);2479
酒店管理（茶艺方向）;3439
体育教育专业（师范、本科）;6162
教育学院;7128
植物保护 ;3345
应用英语、日语(服装贸易英语、日语方向);4378
电子商务（物流管理）;6534
环境工程（安全工程方向）;8154
应用数学学院;7117
道路桥梁;5877
计算机科学教育;1660
道路与桥梁技术工程 ;2500
文化事业管理 ;7866
英语（民用航空飞行技术方向）;9379
　　动物防疫与检疫;4744
生物技术专业（应用生物化学与食品安全、海洋生物技术与药物开发方向）;7200
学前教育(师范);7494
计算机平面设计;3288
旅游英语（旅游及涉外酒店管理）;7895
商务英语（涉外旅游酒店）;8619
计算机应用技术（企业信息管理）;4103
风能与动力工程;260
工程机械运用与维护（勘探设备方向）;1709
行政管理（基层政务）（本科）;7447
舞蹈表演专业;2214
体育保健（专科）;9600
木材加工技术（家具设计） ;4276
电子信息工程技术（智能电子技术方向）;7921
自动化专业“卓越工程师教育培养计划”;5462
　　环境监测与治理技术;5767
资源勘查工程;227
电子信息工程(卓越工程师实验班);6905
人文教育（师范类）;6068
广播电视编导(名额含两个校区);3650
商务英语（Business English）;8385
物业管理专业（专科）;6151
酒店管理（国际酒店方向）;8472
法学（环境执法方向）;8346
电子商务（移动商务）;4605
韩英双语;9318
地质学;54
机械设计制造;4897
体育教育(师范）（本科）;7452
石油工程专业简介;7497
体育教育 ;8986
水利水电工程专业  ;9259
计算机应用技术专业（网络与安全管理方向）;6548
播音与主持;922
电子科学与技术（信息技术科学学院）;1157
生物制药技术专业（专科）;6181
钻井技术;1442
机械工程（卓越双语班）;7165
信息与计算科学（云计算）;5632
土木工程（工程造价方向,本科,理工类）;8428
国土资源调查专业;7095
翻译（外国语学院）;1224
市场营销（中外合作办学）;6022
科学教育;1510
工商管理专业（期货交易与管理方向）;1469
